Order_ID,Order_Date,Customer_ID,Store_ID,Employee_ID,Order_Status,Gross_Amount,Discount_Amount,Tax_Amount,Net_Amount
4204,2025-12-21 18:04:22,97,12,12,Completed,212508.18,14847.28,35578.96,233239.86
4205,2026-06-17 10:58:47,298,7,7,Completed,179024.19,0.0,32224.35,211248.54
4206,2026-06-27 16:19:21,470,2,2,Completed,146865.55,14029.49,23910.49,156746.55
4207,2025-07-17 15:48:22,118,14,59,Returned,509428.68,0.0,91697.16,601125.84
4208,2026-06-09 13:04:31,6,14,59,Completed,223827.28,0.0,40288.91,264116.19
4209,2025-06-27 12:16:08,453,15,30,Completed,456960.91,0.0,82252.96,539213.87
4210,2026-03-12 09:45:12,360,8,68,Returned,219647.34,0.0,39536.52,259183.86
4211,2026-03-05 19:52:34,423,11,11,Completed,644395.3,0.0,115991.15,760386.45
4212,2026-06-16 21:55:33,265,2,62,Completed,68148.54,0.0,12266.74,80415.28
4213,2025-11-01 14:55:19,335,12,72,Completed,204262.52,20490.52,33078.96,216850.96
4214,2026-01-18 11:52:07,380,11,41,Completed,225424.86,0.0,40576.47,266001.33
4215,2026-05-29 18:27:15,83,8,68,Completed,93417.88,7964.95,15381.53,100834.46
4216,2025-03-03 10:19:38,255,15,30,Completed,3658.34,0.0,658.5,4316.84
4217,2025-04-06 17:32:25,106,4,4,Completed,3234.75,0.0,582.25,3817.0
4218,2025-12-03 21:37:56,124,1,46,Completed,33509.49,0.0,6031.71,39541.2
4219,2025-09-22 17:06:32,426,1,1,Completed,177708.86,0.0,31987.59,209696.45
4220,2026-06-10 17:23:45,125,12,57,Completed,226561.17,6660.4,39582.14,259482.91
4221,2025-05-07 10:32:09,20,15,15,Completed,661768.97,0.0,119118.41,780887.38
4222,2026-06-15 10:28:02,362,5,5,Completed,175396.69,24067.67,27239.22,178568.24
4223,2026-06-22 19:35:30,135,7,7,Returned,217412.95,32354.64,33310.5,218368.81
4224,2026-05-17 21:04:18,329,13,28,Completed,283736.04,10257.09,49226.21,322705.16
4225,2025-11-01 19:08:01,294,8,8,Completed,236360.03,0.0,42544.81,278904.84
4226,2026-06-09 13:13:46,330,5,50,Completed,52465.69,0.0,9443.82,61909.51
4227,2024-05-01 15:23:04,157,3,3,Completed,358710.86,17041.8,61500.43,403169.49
4228,2026-06-04 15:00:04,413,1,31,Pending,169748.7,7801.76,29150.45,191097.39
4229,2026-06-17 12:21:23,150,2,32,Completed,335815.95,0.0,60446.87,396262.82
4230,2025-12-19 11:03:46,382,8,68,Completed,352200.6,0.0,63396.11,415596.71
4231,2026-02-11 12:38:22,500,3,18,Completed,204547.45,0.0,36818.54,241365.99
4232,2025-09-11 19:05:31,441,12,57,Completed,416697.68,0.0,75005.58,491703.26
4233,2026-06-29 20:35:57,400,2,77,Completed,508340.79,0.0,91501.34,599842.13
4234,2026-03-17 20:28:58,233,8,23,Completed,12304.66,784.54,2073.62,13593.74
4235,2026-05-04 19:04:08,33,4,79,Completed,66335.25,0.0,11940.34,78275.59
4236,2026-03-21 18:14:39,311,9,9,Completed,725103.83,59442.17,119819.1,785480.76
4237,2026-05-08 13:32:30,326,13,28,Completed,294077.38,0.0,52933.93,347011.31
4238,2026-06-19 13:20:21,141,6,6,Completed,119550.9,0.0,21519.16,141070.06
4239,2026-02-26 20:50:29,210,15,15,Completed,320026.4,0.0,57604.75,377631.15
4240,2026-06-14 17:57:43,115,5,5,Pending,416834.45,0.0,75030.2,491864.65
4241,2026-05-18 20:43:02,493,10,70,Completed,271618.9,0.0,48891.4,320510.3
4242,2026-05-28 16:51:20,325,13,13,Completed,350498.27,0.0,63089.69,413587.96
4243,2026-04-25 17:40:20,318,4,4,Returned,613870.66,0.0,110496.72,724367.38
4244,2025-07-23 14:57:17,201,12,27,Completed,248110.72,25954.01,39988.21,262144.92
4245,2026-01-21 11:28:05,308,4,19,Completed,703587.54,0.0,126645.76,830233.3
4246,2026-06-05 12:33:20,162,5,5,Returned,364884.14,0.0,65679.15,430563.29
4247,2025-09-26 09:47:29,459,8,8,Cancelled,227708.36,0.0,40987.5,268695.86
4248,2026-05-18 16:35:42,39,13,43,Completed,162914.48,17698.37,26138.9,171355.01
4249,2026-01-28 19:41:22,29,11,26,Completed,176632.56,11841.13,29662.46,194453.89
4250,2025-09-02 13:59:48,387,4,34,Completed,112293.24,0.0,20212.78,132506.02
4251,2026-06-20 18:43:26,231,13,73,Completed,349600.83,0.0,62928.15,412528.98
4252,2026-04-14 20:57:46,358,9,24,Completed,148705.1,0.0,26766.92,175472.02
4253,2026-06-23 09:47:02,499,13,13,Completed,452399.22,0.0,81431.86,533831.08
4254,2025-10-31 13:01:49,72,11,41,Completed,341094.44,0.0,61397.0,402491.44
4255,2025-09-18 21:11:18,159,8,8,Completed,478342.65,0.0,86101.68,564444.33
4256,2026-06-24 16:34:44,353,8,23,Pending,323783.76,0.0,58281.08,382064.84
4257,2026-04-09 20:19:35,484,5,5,Completed,403572.9,17796.61,69439.73,455216.02
4258,2026-06-27 13:17:09,248,2,77,Cancelled,646782.09,0.0,116420.78,763202.87
4259,2026-05-25 16:03:44,65,13,43,Completed,284753.86,23404.76,47042.84,308391.94
4260,2026-05-31 10:51:01,281,7,52,Cancelled,58705.52,0.0,10566.99,69272.51
4261,2025-07-24 12:15:10,258,8,23,Completed,244981.01,0.0,44096.58,289077.59
4262,2025-11-09 19:18:14,398,1,76,Completed,140560.59,0.0,25300.91,165861.5
4263,2025-09-23 13:53:24,15,8,8,Completed,212013.16,15374.58,35394.94,232033.52
4264,2026-01-15 13:38:51,396,9,54,Returned,500501.0,0.0,90090.18,590591.18
4265,2026-06-15 21:03:16,31,13,28,Completed,468235.82,0.0,84282.45,552518.27
4266,2026-06-10 16:39:38,117,9,9,Completed,311854.02,0.0,56133.72,367987.74
4267,2024-12-28 15:53:36,257,15,30,Completed,27230.19,0.0,4901.43,32131.62
4268,2025-05-26 10:59:59,240,1,31,Completed,292650.88,0.0,52677.16,345328.04
4269,2026-06-27 21:18:15,31,2,77,Completed,269243.93,0.0,48463.91,317707.84
4270,2025-12-13 20:24:52,43,14,59,Completed,1280204.58,108238.05,210953.98,1382920.51
4271,2026-06-23 16:23:38,262,13,13,Completed,156154.39,0.0,28107.79,184262.18
4272,2025-07-28 12:17:15,419,8,8,Completed,476377.81,57133.38,75464.0,494708.43
4273,2026-04-26 14:56:24,236,5,5,Completed,129212.46,0.0,23258.24,152470.7
4274,2026-05-19 12:24:08,241,5,5,Completed,100511.75,12695.52,15806.92,103623.15
4275,2026-01-23 12:07:04,449,11,41,Completed,48937.03,1448.21,8547.99,56036.81
4276,2026-06-17 18:53:58,133,2,2,Completed,151810.83,0.0,27325.95,179136.78
4277,2026-04-20 09:31:06,328,3,3,Completed,269403.14,4709.8,47644.8,312338.14
4278,2025-12-20 09:50:02,206,11,41,Completed,280744.07,0.0,50533.93,331278.0
4279,2026-02-07 13:16:10,66,3,3,Completed,54858.81,0.0,9874.59,64733.4
4280,2026-06-16 12:47:48,218,13,58,Completed,341990.15,0.0,61558.23,403548.38
4281,2026-04-16 11:20:49,103,9,39,Completed,142870.66,0.0,25716.72,168587.38
4282,2025-04-24 19:20:42,64,14,59,Completed,307391.48,35084.02,49015.34,321322.8
4283,2026-06-04 13:47:09,293,12,72,Completed,281142.71,39631.51,43472.02,284983.22
4284,2026-06-22 14:20:13,360,2,77,Completed,40909.49,0.0,7363.71,48273.2
4285,2026-05-27 11:25:33,397,15,45,Completed,325405.0,0.0,58572.9,383977.9
4286,2025-02-17 17:06:17,329,10,55,Completed,199972.92,9165.7,34345.3,225152.52
4287,2025-10-01 09:11:51,298,14,74,Completed,237947.93,0.0,42830.63,280778.56
4288,2026-06-19 12:52:22,100,6,51,Completed,60692.49,0.0,10924.65,71617.14
4289,2026-06-20 19:10:32,356,4,34,Completed,232888.8,8058.25,40469.5,265300.05
4290,2025-11-27 09:55:31,173,1,46,Returned,280593.51,41999.0,42947.01,281541.52
4291,2026-06-28 21:13:23,261,2,77,Completed,26667.83,0.0,4800.21,31468.04
4292,2025-10-28 14:11:17,405,14,59,Completed,440914.96,0.0,79364.69,520279.65
4293,2026-05-09 13:18:49,243,8,23,Returned,233677.44,24046.55,37733.56,247364.45
4294,2026-06-10 09:19:27,290,7,52,Completed,255276.58,0.0,45949.78,301226.36
4295,2026-02-02 15:36:34,28,1,46,Completed,497697.04,49609.66,80655.73,528743.11
4296,2026-06-15 17:27:08,474,3,63,Returned,301178.09,0.0,54212.06,355390.15
4297,2026-06-29 14:51:13,344,8,23,Completed,351881.96,0.0,63338.75,415220.71
4298,2026-03-13 19:51:24,304,4,34,Pending,177050.85,0.0,31869.15,208920.0
4299,2025-04-28 13:01:29,52,3,3,Completed,470708.68,32075.67,78953.94,517586.95
4300,2026-05-02 18:27:02,185,5,35,Completed,152024.92,0.0,27364.49,179389.41
4301,2026-05-15 18:54:52,223,1,61,Completed,283742.59,0.0,51073.67,334816.26
4302,2026-01-01 16:01:28,432,11,41,Completed,22916.64,1934.6,3776.77,24758.81
4303,2026-06-21 21:06:45,204,3,33,Completed,711238.69,0.0,128022.96,839261.65
4304,2026-06-15 12:08:23,104,2,62,Completed,388288.04,0.0,69891.85,458179.89
4305,2026-03-13 19:40:38,423,4,34,Completed,150850.5,5248.09,26208.43,171810.84
4306,2026-06-13 16:35:36,272,5,35,Completed,279000.71,11092.17,48223.54,316132.08
4307,2025-09-23 10:50:54,352,15,30,Completed,89663.68,0.0,16139.46,105803.14
4308,2026-05-30 20:16:21,467,5,50,Completed,118033.9,0.0,21246.1,139280.0
4309,2026-02-18 18:22:53,157,10,55,Completed,56333.26,5825.23,9091.45,59599.48
4310,2026-01-06 16:46:12,260,15,15,Completed,181823.7,0.0,32728.27,214551.97
4311,2026-06-20 20:55:42,253,12,42,Completed,296367.29,0.0,53346.11,349713.4
4312,2026-04-03 12:08:54,225,12,12,Completed,335724.32,0.0,60430.38,396154.7
4313,2026-04-27 12:38:13,350,5,5,Completed,461796.57,0.0,83123.38,544919.95
4314,2025-09-20 15:06:29,341,15,30,Completed,273818.32,38175.83,42415.65,278058.14
4315,2026-04-10 21:42:17,418,5,50,Cancelled,578040.65,82885.72,89127.89,584282.82
4316,2025-12-26 19:23:06,143,12,57,Completed,115211.05,0.0,20737.99,135949.04
4317,2026-06-27 10:07:01,283,7,7,Completed,3826.07,0.0,688.69,4514.76
4318,2026-06-15 20:38:10,481,3,18,Pending,184120.78,0.0,33141.74,217262.52
4319,2026-04-20 19:21:37,397,11,26,Completed,195028.14,22000.2,31145.03,204172.97
4320,2026-04-12 21:59:57,407,15,30,Completed,2738.55,0.0,492.94,3231.49
4321,2026-05-17 12:39:13,247,13,43,Completed,61120.87,0.0,11001.76,72122.63
4322,2026-05-22 19:56:29,136,4,19,Completed,439720.54,42589.76,71483.54,468614.32
4323,2026-05-17 12:38:26,404,3,63,Completed,128724.52,7042.83,21902.7,143584.39
4324,2026-04-09 10:02:00,297,3,3,Completed,178516.18,23806.48,27847.75,182557.45
4325,2026-05-10 10:16:12,1,8,23,Completed,204888.67,0.0,36879.96,241768.63
4326,2026-06-12 15:56:36,321,5,50,Completed,155189.39,16709.85,24926.32,163405.86
4327,2026-05-19 16:04:23,196,13,43,Completed,557474.18,0.0,100345.35,657819.53
4328,2025-04-11 14:11:00,244,4,4,Completed,70194.77,0.0,12635.06,82829.83
4329,2026-05-19 16:14:01,287,4,4,Completed,99741.98,0.0,17953.56,117695.54
4330,2026-06-16 18:13:53,291,6,6,Completed,448097.56,20202.26,77021.15,504916.45
4331,2025-04-22 11:39:30,231,14,14,Returned,241406.02,0.0,43453.08,284859.1
4332,2026-05-16 17:21:03,456,5,5,Completed,316809.05,0.0,57025.63,373834.68
4333,2026-06-17 18:40:53,393,3,63,Completed,654363.7,0.0,117785.47,772149.17
4334,2026-05-31 17:45:01,14,9,24,Pending,108299.6,1094.5,19296.92,126502.02
4335,2025-10-13 09:35:41,31,8,8,Completed,495219.6,0.0,89139.53,584359.13
4336,2025-09-11 17:37:54,44,14,14,Completed,29714.26,0.0,5348.57,35062.83
4337,2026-06-08 18:41:44,143,6,21,Completed,244655.47,0.0,44037.98,288693.45
4338,2026-05-14 12:13:04,212,13,13,Completed,174844.97,0.0,31472.09,206317.06
4339,2026-02-09 10:29:23,416,10,70,Completed,736305.19,69353.14,120051.37,787003.42
4340,2025-03-02 12:00:52,318,1,16,Cancelled,9869.82,0.0,1776.57,11646.39
4341,2026-06-28 09:56:38,270,9,9,Returned,534991.8,0.0,96298.52,631290.32
4342,2025-07-23 11:50:46,35,8,23,Completed,338799.1,24743.71,56529.97,370585.36
4343,2025-06-12 16:32:40,485,4,4,Completed,165561.9,0.0,29801.14,195363.04
4344,2026-03-10 20:50:31,253,11,26,Completed,64903.55,0.0,11682.64,76586.19
4345,2024-10-01 18:21:36,350,9,39,Completed,302970.31,0.0,54534.66,357504.97
4346,2026-06-10 18:53:58,156,6,6,Completed,102301.54,3157.2,17845.98,116990.32
4347,2026-02-22 18:18:43,462,4,79,Completed,212893.76,23663.34,34061.48,223291.9
4348,2025-12-13 14:06:34,229,3,78,Completed,262822.5,0.0,47308.05,310130.55
4349,2026-05-08 13:50:58,148,13,28,Completed,293915.49,0.0,52904.79,346820.28
4350,2026-05-18 09:43:44,284,5,50,Completed,371447.85,0.0,66860.61,438308.46
4351,2025-09-08 15:16:42,206,3,3,Returned,248301.07,0.0,44694.19,292995.26
4352,2026-06-13 13:06:27,152,10,40,Completed,264486.36,0.0,47607.54,312093.9
4353,2026-02-21 13:02:28,472,12,57,Completed,363425.32,26027.3,60731.64,398129.66
4354,2026-06-01 17:47:53,348,9,54,Completed,150999.76,7801.91,25775.61,168973.46
4355,2026-05-15 14:28:17,357,15,45,Completed,67572.06,4876.01,11285.29,73981.34
4356,2026-05-09 15:41:51,491,13,13,Cancelled,39547.17,0.0,7118.49,46665.66
4357,2026-02-15 13:05:32,235,11,11,Completed,353731.36,0.0,63671.64,417403.0
4358,2026-02-21 17:39:57,121,11,41,Completed,313446.89,0.0,56420.44,369867.33
4359,2025-08-23 11:17:36,233,8,8,Completed,462960.31,0.0,83332.86,546293.17
4360,2026-06-22 14:43:42,432,2,62,Completed,22133.28,0.0,3983.99,26117.27
4361,2026-06-19 16:34:00,76,15,45,Completed,124228.05,0.0,22361.05,146589.1
4362,2026-06-07 19:37:12,2,5,5,Completed,141208.6,0.0,25417.55,166626.15
4363,2026-06-28 16:23:25,35,13,73,Completed,682931.7,56459.78,112764.95,739236.87
4364,2026-06-03 21:03:53,92,7,67,Cancelled,454157.79,0.0,81748.4,535906.19
4365,2026-02-21 12:21:49,399,4,19,Returned,264633.5,0.0,47634.03,312267.53
4366,2026-06-29 16:11:04,73,6,66,Completed,168023.0,0.0,30244.14,198267.14
4367,2026-04-01 16:42:32,128,1,1,Completed,182980.1,0.0,32936.42,215916.52
4368,2026-05-13 14:14:09,179,13,73,Completed,358779.65,0.0,64580.34,423359.99
4369,2026-06-13 09:00:37,93,6,66,Completed,207672.29,0.0,37381.01,245053.3
4370,2026-05-20 14:58:31,371,14,14,Completed,82757.69,0.0,14896.38,97654.07
4371,2026-05-28 20:13:01,109,7,67,Completed,186647.6,0.0,33596.57,220244.17
4372,2026-05-08 19:25:21,466,5,5,Completed,64979.76,5851.93,10643.01,69770.84
4373,2026-05-04 20:59:34,65,10,55,Completed,114576.99,16557.07,17643.59,115663.51
4374,2026-06-05 16:55:46,456,11,41,Completed,313607.48,42768.61,48751.0,319589.87
4375,2026-02-04 21:02:27,418,1,76,Pending,205217.79,0.0,36939.2,242156.99
4376,2026-04-19 13:50:15,256,5,35,Completed,715983.87,106564.33,109695.52,719115.06
4377,2025-06-23 20:37:05,228,1,1,Completed,342000.22,0.0,61560.04,403560.26
4378,2025-12-09 12:24:35,339,8,23,Completed,33247.72,0.0,5984.59,39232.31
4379,2025-11-06 17:58:44,339,12,57,Completed,116069.88,0.0,20892.58,136962.46
4380,2026-03-10 16:45:31,96,14,14,Completed,356175.32,0.0,64111.56,420286.88
4381,2025-08-10 13:23:53,427,1,76,Completed,400391.88,0.0,72070.54,472462.42
4382,2026-06-18 13:48:34,220,2,77,Completed,227438.71,0.0,40938.97,268377.68
4383,2026-06-19 16:32:23,158,2,47,Completed,87946.13,9328.98,14151.09,92768.24
4384,2026-06-17 20:46:38,322,2,47,Completed,262716.12,0.0,47288.9,310005.02
4385,2025-09-11 20:16:43,241,3,63,Completed,28695.07,524.88,5070.63,33240.82
4386,2025-12-02 12:45:14,43,11,11,Completed,262501.25,0.0,47250.22,309751.47
4387,2026-06-20 11:07:20,300,14,74,Completed,312055.4,0.0,56169.97,368225.37
4388,2025-09-19 12:55:08,13,1,46,Returned,31784.5,0.0,5721.21,37505.71
4389,2026-05-11 17:16:59,4,5,50,Completed,2206.8,0.0,397.22,2604.02
4390,2025-08-22 14:53:52,215,8,23,Completed,241186.24,0.0,43413.52,284599.76
4391,2026-06-11 20:24:24,57,12,57,Pending,400448.26,0.0,72080.69,472528.95
4392,2026-06-09 18:05:57,162,7,67,Completed,378842.21,0.0,68191.6,447033.81
4393,2025-07-25 14:28:41,352,14,74,Completed,175145.34,4283.12,30755.2,201617.42
4394,2026-06-23 15:59:23,472,13,58,Completed,176004.49,0.0,31680.81,207685.3
4395,2026-06-20 13:30:25,369,7,52,Pending,524.44,0.0,94.4,618.84
4396,2026-03-24 19:47:59,181,3,3,Completed,450792.15,0.0,81142.59,531934.74
4397,2026-03-09 13:21:56,329,3,78,Completed,101903.06,0.0,18342.55,120245.61
4398,2026-06-25 09:18:36,95,2,62,Completed,126196.0,0.0,22715.28,148911.28
4399,2025-09-24 18:35:32,266,8,68,Completed,304903.88,0.0,54882.7,359786.58
4400,2026-06-20 20:17:09,74,8,23,Completed,59921.28,0.0,10785.83,70707.11
4401,2026-06-25 20:02:26,221,2,77,Completed,154887.69,0.0,27879.78,182767.47
4402,2025-12-21 19:33:27,88,10,70,Completed,151167.06,11137.7,25205.28,165234.64
4403,2026-02-15 21:30:08,142,1,1,Completed,213316.99,22792.07,34294.49,224819.41
4404,2026-05-28 12:10:51,441,7,7,Completed,375343.56,0.0,67561.84,442905.4
4405,2025-07-06 10:34:44,132,4,4,Completed,80744.42,0.0,14534.0,95278.42
4406,2025-08-11 09:57:05,291,14,14,Returned,383843.17,0.0,69091.77,452934.94
4407,2026-05-22 19:01:25,58,13,73,Completed,180690.05,22376.45,28496.45,186810.05
4408,2025-03-27 17:31:20,257,9,39,Completed,93589.45,0.0,16846.1,110435.55
4409,2026-04-26 18:25:06,357,5,35,Completed,242619.19,16334.08,40731.32,267016.43
4410,2026-06-12 16:59:16,142,4,79,Returned,218515.55,0.0,39332.8,257848.35
4411,2025-08-21 10:59:28,363,9,24,Cancelled,24742.5,0.0,4453.65,29196.15
4412,2026-05-06 16:45:59,451,9,24,Completed,782203.41,0.0,140796.61,923000.02
4413,2026-06-13 15:58:39,124,6,51,Completed,50937.88,0.0,9168.82,60106.7
4414,2026-05-02 20:51:36,449,4,19,Completed,266660.86,0.0,47998.95,314659.81
4415,2026-05-04 19:16:04,454,12,72,Completed,350749.72,34263.31,56967.55,373453.96
4416,2025-03-05 19:24:57,274,15,30,Pending,135901.34,0.0,24462.24,160363.58
4417,2026-06-26 20:27:08,63,10,10,Completed,97605.9,0.0,17569.06,115174.96
4418,2026-05-24 15:45:10,218,15,45,Completed,121799.19,0.0,21923.85,143723.04
4419,2026-05-24 11:27:33,202,13,73,Completed,220524.27,0.0,39694.37,260218.64
4420,2026-06-28 12:27:30,429,2,62,Completed,148432.37,0.0,26717.83,175150.2
4421,2024-12-25 09:08:41,430,10,10,Returned,150024.2,0.0,27004.36,177028.56
4422,2026-05-06 10:38:48,419,14,59,Completed,393925.27,0.0,70906.55,464831.82
4423,2026-06-30 20:43:55,403,10,55,Completed,85260.74,0.0,15346.93,100607.67
4424,2025-06-18 10:58:08,5,4,79,Completed,374601.0,0.0,67428.18,442029.18
4425,2026-06-15 10:36:02,441,13,43,Completed,25781.07,0.0,4640.59,30421.66
4426,2026-06-06 13:52:46,461,6,66,Completed,475868.12,0.0,85656.26,561524.38
4427,2024-07-09 10:25:21,353,3,18,Completed,45678.86,0.0,8222.19,53901.05
4428,2026-04-01 12:43:22,112,11,11,Pending,442528.64,0.0,79655.16,522183.8
4429,2026-04-23 15:08:20,80,5,5,Returned,187971.49,0.0,33834.87,221806.36
4430,2026-06-14 12:03:41,276,2,47,Completed,360141.02,0.0,64825.38,424966.4
4431,2025-11-21 13:04:43,161,14,74,Completed,176033.32,0.0,31686.0,207719.32
4432,2025-06-28 17:19:12,82,1,16,Completed,303890.19,0.0,54700.23,358590.42
4433,2025-10-22 14:00:48,178,1,46,Cancelled,544670.81,0.0,98040.75,642711.56
4434,2025-07-01 17:03:54,308,4,19,Completed,154467.39,0.0,27804.13,182271.52
4435,2026-04-28 11:16:17,482,15,75,Pending,273871.66,0.0,49296.9,323168.56
4436,2026-05-11 09:58:39,476,13,28,Pending,159422.64,0.0,28696.08,188118.72
4437,2026-06-19 12:43:21,248,2,77,Completed,38411.56,1162.36,6704.86,43954.06
4438,2026-05-10 16:40:41,124,15,30,Completed,277081.78,0.0,49874.72,326956.5
4439,2026-06-09 16:25:04,224,6,51,Completed,10958.09,0.0,1972.46,12930.55
4440,2026-06-08 14:20:19,228,6,66,Completed,279096.26,0.0,50237.33,329333.59
4441,2026-04-19 11:58:24,55,5,35,Completed,455219.64,0.0,81939.54,537159.18
4442,2026-06-19 12:51:49,55,6,21,Completed,389377.69,0.0,70087.98,459465.67
4443,2025-05-19 11:29:45,446,3,78,Completed,231466.76,0.0,41664.02,273130.78
4444,2026-06-15 19:06:13,72,2,47,Completed,128270.2,0.0,23088.64,151358.84
4445,2026-04-15 12:36:03,426,14,14,Completed,521446.87,0.0,93860.44,615307.31
4446,2026-01-24 11:57:18,242,10,55,Completed,259609.82,0.0,46729.77,306339.59
4447,2026-06-07 18:04:53,243,4,19,Completed,171845.22,0.0,30932.14,202777.36
4448,2025-10-15 16:58:07,443,10,10,Returned,109391.62,0.0,19690.49,129082.11
4449,2026-05-03 18:15:36,57,3,63,Completed,418113.38,0.0,75260.41,493373.79
4450,2026-06-22 10:18:51,186,6,66,Completed,197670.87,24489.35,31172.67,204354.19
4451,2026-03-25 19:11:11,405,12,12,Pending,35494.65,0.0,6389.04,41883.69
4452,2026-06-06 20:43:20,475,12,57,Completed,375248.65,0.0,67544.76,442793.41
4453,2025-08-22 13:12:25,24,1,76,Returned,231698.92,0.0,41705.81,273404.73
4454,2026-06-13 13:13:52,111,7,52,Completed,144159.8,0.0,25948.76,170108.56
4455,2026-04-23 10:16:09,399,10,70,Completed,136494.07,0.0,24568.93,161063.0
4456,2024-12-18 16:40:09,390,15,15,Completed,150024.2,0.0,27004.36,177028.56
4457,2026-04-16 12:20:10,456,8,23,Completed,357568.86,0.0,64362.39,421931.25
4458,2026-01-27 16:58:34,25,14,74,Completed,461846.01,0.0,83132.28,544978.29
4459,2026-06-20 12:34:48,247,2,2,Completed,282670.88,0.0,50880.76,333551.64
4460,2025-03-02 09:42:27,21,1,1,Completed,175535.54,0.0,31596.4,207131.94
4461,2025-08-26 20:55:27,500,3,33,Completed,312536.23,8537.65,54719.74,358718.32
4462,2025-08-25 13:25:23,244,15,75,Completed,387245.85,0.0,69704.25,456950.1
4463,2026-04-26 19:19:29,62,8,8,Returned,675624.92,90365.02,105346.78,690606.68
4464,2026-05-30 19:13:14,124,5,35,Completed,100512.28,0.0,18092.21,118604.49
4465,2025-11-14 19:50:48,147,14,59,Completed,221682.04,0.0,39902.77,261584.81
4466,2025-10-25 21:04:21,439,14,74,Completed,327077.48,33534.22,52837.79,346381.05
4467,2025-12-24 10:29:20,211,12,27,Completed,91769.7,12420.11,14282.93,93632.52
4468,2026-06-27 17:23:06,161,13,13,Completed,444799.02,0.0,80063.82,524862.84
4469,2026-05-04 19:24:22,432,8,23,Completed,675314.2,9544.28,119838.59,785608.51
4470,2026-06-11 21:26:00,290,6,66,Pending,293003.17,0.0,52740.57,345743.74
4471,2026-04-27 12:28:47,476,11,11,Completed,201435.48,14646.33,33622.05,220411.2
4472,2026-03-03 17:16:40,94,10,70,Completed,277229.5,0.0,49901.31,327130.81
4473,2024-11-19 11:20:05,5,10,40,Completed,227004.05,32208.54,35063.19,229858.7
4474,2026-06-30 18:40:23,174,6,66,Completed,153934.04,17969.74,24473.57,160437.87
4475,2025-09-21 12:31:25,102,8,68,Completed,658284.44,0.0,118491.2,776775.64
4476,2026-06-18 15:19:13,140,2,47,Returned,132725.55,0.0,23890.6,156616.15
4477,2025-12-16 17:04:14,317,14,59,Returned,182430.08,16249.11,29912.57,196093.54
4478,2026-03-14 11:07:01,80,3,78,Completed,137746.17,0.0,24794.31,162540.48
4479,2026-06-10 19:12:38,103,6,21,Completed,218055.02,24353.53,34866.27,228567.76
4480,2025-11-06 10:45:43,311,11,26,Completed,108122.18,0.0,19461.99,127584.17
4481,2026-05-27 11:35:16,479,5,50,Pending,7717.28,0.0,1389.11,9106.39
4482,2026-06-16 12:38:03,413,7,67,Completed,232139.58,16331.82,38845.4,254653.16
4483,2025-11-19 21:31:25,240,9,24,Returned,287444.21,35750.02,45304.95,296999.14
4484,2026-03-19 17:09:19,320,1,1,Completed,344998.14,0.0,62099.67,407097.81
4485,2026-06-14 20:35:14,221,7,52,Returned,164206.55,0.0,29557.18,193763.73
4486,2026-04-04 18:40:19,351,14,14,Completed,129593.87,12617.96,21055.66,138031.57
4487,2026-06-25 19:47:22,210,9,24,Completed,153617.8,0.0,27651.2,181269.0
4488,2025-10-30 18:11:21,9,9,39,Completed,234545.2,12252.04,40012.77,262305.93
4489,2025-07-19 21:11:24,219,3,78,Completed,159088.02,0.0,28635.84,187723.86
4490,2026-03-18 21:58:49,385,14,14,Completed,344012.39,14600.1,59294.21,388706.5
4491,2026-03-13 12:40:19,230,12,27,Completed,427728.82,0.0,76991.19,504720.01
4492,2026-06-05 16:03:46,452,7,67,Completed,22878.63,0.0,4118.15,26996.78
4493,2025-09-25 13:40:16,240,3,18,Completed,38472.88,0.0,6925.12,45398.0
4494,2026-06-01 09:22:06,221,7,52,Cancelled,22184.66,0.0,3993.24,26177.9
4495,2025-11-06 17:03:24,153,10,70,Completed,466882.78,62823.16,72730.73,476790.35
4496,2026-04-19 21:47:47,203,3,78,Completed,592190.08,82540.7,91736.89,601386.27
4497,2025-10-11 13:16:38,268,8,68,Completed,57168.35,7182.28,8997.49,58983.56
4498,2026-01-21 19:59:50,131,15,15,Completed,249183.86,0.0,44853.09,294036.95
4499,2024-06-29 17:27:39,347,15,45,Completed,159526.19,0.0,28714.71,188240.9
4500,2026-05-20 19:19:17,214,13,13,Pending,175668.71,4286.93,30848.72,202230.5
4501,2026-06-07 19:15:55,288,9,24,Completed,293532.72,0.0,52835.89,346368.61
4502,2025-10-14 15:37:47,127,9,9,Completed,397880.42,0.0,71618.48,469498.9
4503,2026-05-30 21:08:41,241,7,67,Completed,60883.66,0.0,10959.06,71842.72
4504,2025-12-06 18:50:15,471,4,79,Completed,69315.6,1428.15,12219.74,80107.19
4505,2025-05-06 21:43:56,313,9,9,Completed,297599.2,0.0,53567.86,351167.06
4506,2026-05-10 15:13:06,477,13,13,Completed,112024.41,0.0,20164.39,132188.8
4507,2025-06-10 19:09:15,188,3,3,Returned,178075.8,0.0,32053.64,210129.44
4508,2025-05-01 12:15:52,187,3,18,Completed,249012.05,0.0,44822.17,293834.22
4509,2026-06-18 10:18:49,327,13,28,Pending,102851.49,0.0,18513.27,121364.76
4510,2024-09-19 16:02:11,284,3,3,Completed,189168.28,0.0,34050.29,223218.57
